MST_SKILLS_20273_DESCRIPTION^Reduces damage taken by half for 1 turn^ลดค่าความเสียหายที่ได้รับลงครึ่งนึง นาน 1 เทิร์น^Mengurangi separuh kerusakan yang diderita untuk 1 giliran^Giảm hủy diệt xuống còn một nửa cho 1 lượt^Reduce a la mitad el daño recibido durante 1 turno.^Reduz o dano sofrido pela metade, por 1 turno
MST_SKILLS_20274_DESCRIPTION^Reduces damage taken by half for 1 turn^ลดค่าความเสียหายที่ได้รับลงครึ่งนึง นาน 1 เทิร์น^Mengurangi separuh kerusakan yang diderita untuk 1 giliran^Giảm hủy diệt xuống còn một nửa cho 1 lượt^Reduce a la mitad el daño recibido durante 1 turno.^Reduz o dano sofrido pela metade, por 1 turno
MST_SKILLS_20283_DESCRIPTION^8 combo powerful Water attack on all enemies & probable Paralysis effect^8 คอมโบ โจมตีธาตุน้ำอย่างรุนแรงใส่ศัตรูทุกตัว และอาจทำให้เกิดสถานะอัมพาต^8 kombo serangan Air kuat pada semua musuh & kemungkinan efek Lumpuh^8 cú Thủy công mạnh như vũ bão lên mọi kẻ thù & làm chúng bị tê liệt^Combo grupal de 8 poderosos ataques acuáticos. Puede causar Parálisis.^Combo poderoso de 8 golpes de Água em todos os inimigos e provável efeito de paralisia
MST_SKILLS_20284_DESCRIPTION^9 combo powerful Water attack on all enemies & probable Paralysis effect^9 คอมโบ โจมตีธาตุน้ำอย่างรุนแรงใส่ศัตรูทุกตัว และอาจทำให้เกิดสถานะอัมพาต^9 kombo serangan Air kuat pada semua musuh & kemungkinan efek Lumpuh^9 cú Thủy công mạnh như vũ bão lên mọi kẻ thù & làm chúng bị tê liệt^Combo grupal de 9 poderosos ataques acuáticos. Puede causar Parálisis.^Combo poderoso de 9 golpes de Água em todos os inimigos e provável efeito de paralisia
MST_SKILLS_20323_DESCRIPTION^6 combo Water elemental attack on all enemies & probable Injury effect^6 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูทุกตัว และ อาจทำให้ติดสถานะ บาดเจ็บ^6 kombo serangan Air pada semua musuh & kemungkinan efek Luka^6 cú Thủy công cơ bản lên mọi kẻ thù & hiệu ứng Bị thương có thể xảy ra^Combo grupal de 6 ataques acuáticos. Puede causar Herida.^Combo de 6 golpes com elemento Água em todos os inimigos e provável efeito de lesão
MST_SKILLS_20324_DESCRIPTION^7 combo powerful Water attack on all enemies & probable Injury effect^7 คอมโบ โจมตีธาตุน้ำอย่างรุนแรง ใส่ศัตรูทุกตัว และ อาจทำให้ติดสถานะ บาดเจ็บ^7 kombo serangan Air kuat pada semua musuh & kemungkinan efek Luka^7 cú Thủy công mạnh mẽ lên mọi kẻ thù & hiệu ứng Bị thương có thể xảy ra^Combo grupal de 7 poderosos ataques acuáticos. Puede causar Herida.^Combo poderoso de 7 golpes de Água em todos os inimigos e provável efeito de lesão
MST_SKILLS_20353_DESCRIPTION^5 combo Water elemental attack on all enemies & boost to Spark damage for 3 turns^5 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูทุกตัว และ เพิ่มความเสียหายระหว่างสปาร์ค นาน 3 เทิร์น^5 kombo serangan Air pada semua musuh & menambah kerusakan Percikan untuk 3 giliran^5 cú Thủy công cơ bản lên mọi kẻ thù & tăng thiệt hại Spark trong 3 lượt^Combo grupal de 5 ataques acuáticos. Aumenta el daño de los ataques de Chispas durante 3 turnos.^Combo de 5 golpes com elemento Água em todos os inimigos e reforço no dano da Fagulha por 3 turnos
MST_SKILLS_20354_DESCRIPTION^8 combo powerful Water attack on all enemies & boost to Spark damage for 3 turns^8 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ เพิ่มความเสียหายระหว่างสปาร์ค นาน 3 เทิร์น^8 kombo serangan Air kuat pada semua musuh & menambah kerusakan Percikan untuk 3 giliran^8 cú Thủy công mạnh mẽ lên mọi kẻ thù & tăng thiệt hại Spark trong 3 lượt^Combo grupal de 8 poderosos ataques acuáticos. Aumenta el daño de los ataques de Chispas durante 3 turnos.^Combo poderoso de 8 golpes de Água em todos os inimigos e reforço no dano da Fagulha por 3 turnos
MST_SKILLS_20363_DESCRIPTION^9 combo Water elemental attack on single enemy & Earth element added to attack for 3 turns^9 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูเป้าหมาย และ เพิ่มธาตุดินให้กับการโจมตี นาน 3 เทิร์น^9 kombo serangan Air pada satu musuh & menambah elemen Bumi ke serangan untuk 3 giliran^9 cú Thủy công lên một kẻ thù & bổ sung yếu tố Thổ vào đợt tấn công trong 3 lượt^Combo individual de 9 ataques acuáticos. Agrega tierra al ataque durante 3 turnos^Combo de 9 golpes de Água em um inimigo, adiciona o elemento Terra ao ataque por 3 turnos
MST_SKILLS_20364_DESCRIPTION^12 combo Water elemental attack on single enemy & Earth element added to attack for 3 turns^12 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูเป้าหมาย และ เพิ่มธาตุดินให้กับการโจมตี นาน 3 เทิร์น^12 kombo serangan Air pada satu musuh & menambah elemen Bumi ke serangan untuk 3 giliran^12 cú Thủy công lên một kẻ thù & bổ sung yếu tố Thổ vào đợt tấn công trong 3 lượt^Combo individual de 12 ataques acuáticos. Agrega tierra al ataque durante 3 turnos^Combo de 12 golpes de Água em um inimigo, adiciona o elemento Terra ao ataque por 3 turnos
MST_SKILLS_20433_DESCRIPTION^8 combo powerful Water attack on all enemies & boost to HC drop rate for 3 turns ^8 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ เพิ่มอัตราการดรอปของ HC นาน 3 เทิร์น ^8 kombo serangan Air kuat pada semua musuh & menambah frekuensi perolehan HC untuk 3 giliran^8 cú Thủy công mạnh mẽ lên mọi kẻ thù & tăng mức rơi Tinh thể trái tim trong 3 lượt ^Combo grupal de 8 poderosos ataques acuáticos. Aumenta la posibilidad de conseguir CC durante 3 turnos. ^Combo poderoso de 8 golpes de Água em todos os inimigos e aumento no HC obtido por 3 turnos 
MST_SKILLS_20434_DESCRIPTION^10 combo powerful Water attack on all enemies & boost to HC drop rate for 3 turns ^10 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ เพิ่มอัตราการดรอปของ HC นาน 3 เทิร์น ^10 kombo serangan Air kuat pada semua musuh & menambah frekuensi perolehan HC untuk 3 giliran^10 cú Thủy công mạnh mẽ lên mọi kẻ thù & tăng mức rơi Tinh thể trái tim trong 3 lượt ^Combo grupal de 10 poderosos ataques acuáticos. Aumenta la posibilidad de conseguir CC durante 3 turnos. ^Combo poderoso de 10 golpes de Água em todos os inimigos e aumento no HC obtido por 3 turnos 
MST_SKILLS_20453_DESCRIPTION^3 combo powerful Water attack on single enemy & boosts critical hit rate for 3 turns^3 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูเป้าหมาย และ เพิ่มอัตราการเกิดคริติคอล นาน 3 เทิร์น^3 kombo serangan Air kuat pada 1 musuh & menambah frekuensi pukulan ampuh untuk 3 giliran^3 cú Thủy công mạnh mẽ vào một kẻ địch & tăng mức độ đòn trí mạng trong 3 lượt^Combo individual de 3 poderosos ataques acuáticos. Aumenta la probabilidad de asestar golpes críticos durante 3 turnos^Combo poderoso de 3 golpes de Água em um inimigo e aumento na chance de ataques críticos por 3 turnos
MST_SKILLS_20454_DESCRIPTION^3 combo powerful Water attack on single enemy & boosts critical hit rate for 3 turns^3 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูเป้าหมาย และ เพิ่มอัตราการเกิดคริติคอล นาน 3 เทิร์น^3 kombo serangan Air kuat pada 1 musuh & menambah frekuensi pukulan ampuh untuk 3 giliran^3 cú Thủy công mạnh mẽ vào một kẻ địch & tăng tỷ lệ đòn trí mạng trong 3 lượt^Combo individual de 3 poderosos ataques acuáticos. Aumenta la probabilidad de asestar golpes críticos durante 3 turnos^Combo poderoso de 3 golpes de Água em um inimigo e aumento na chance de ataques críticos por 3 turnos
MST_SKILLS_20473_DESCRIPTION^7 combo powerful Water attack on all enemies & probable Weak effect^7 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ อาจทำให้เกิดผล อ่อนแอ ^7 kombo serangan Air kuat pada semua musuh & kemungkinan efek Lemah^7 cú Thủy công mạnh như vũ bão lên mọi kẻ thù & hiệu ứng Yếu có thể xảy ra^Combo grupal de 7 poderosos ataques acuáticos. Puede causar Flaqueza^Combo poderoso de 7 golpes de Água em todos os inimigos e provável efeito de fraqueza
MST_SKILLS_20474_DESCRIPTION^10 combo powerful Water attack on all enemies & probable Weak effect^10 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ อาจทำให้เกิดผล อ่อนแอ ^10 kombo serangan Air kuat pada semua musuh & kemungkinan efek Lemah^10 cú Thủy công mạnh như vũ bão lên mọi kẻ thù & hiệu ứng Yếu có thể xảy ra^Combo grupal de 10 poderosos ataques acuáticos. Puede causar Flaqueza^Combo poderoso de 10 golpes de Água em todos os inimigos e provável efeito de fraqueza
MST_SKILLS_20483_DESCRIPTION^8 combo Water elemental attack on all enemies & slightly increases allies' BB gauge^8 คอมโบ โจมตีด้วยธาตุน้ำใส่ศัตรูทั้งหมด และ เติมเกจ BB ของพันธมิตรเล็กน้อย^8 kombo serangan elemen Air pada semua musuh & sedikit menambah meteran BB sekutu^8 cú Thủy công lên mọi kẻ thù & tăng nhẹ vạch BB của đồng minh^Combo grupal de 8 ataques acuáticos. Aumenta levemente el indicador BB de los aliados^Combo de 8 golpes de Água em todos os inimigos e leve aumento na barra de BB dos aliados
MST_SKILLS_20484_DESCRIPTION^10 combo Water elemental attack on all enemies & slightly increases allies' BB gauge^10 คอมโบ โจมตีด้วยธาตุน้ำใส่ศัตรูทั้งหมด และ เติมเกจ BB ของพันธมิตรเล็กน้อย^10 kombo serangan elemen Air pada semua musuh & sedikit menambah meteran BB sekutu^10 cú Thủy công lên mọi kẻ thù & tăng nhẹ vạch BB của đồng minh^Combo grupal de 10 ataques acuáticos. Aumenta levemente el indicador BB de los aliados^Combo de 10 golpes de Água em todos os inimigos e leve aumento na barra de BB dos aliados
MST_SKILLS_20513_DESCRIPTION^8 combo elemental Water attack on all enemies & adds Water and Earth elements to attack for all allies for 3 turns^8 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูทุกตัว และ เพิ่มธาตุ น้ำ กับ ดิน ให้กับการโจมตี สำหรับพันธมิตรทุกคน นาน 3 เทิร์น^8 kombo serangan Air pada semua musuh, menambah Air & Bumi ke serangan semua sekutu untuk 3 giliran^8 cú Thủy công cơ bản lên mọi kẻ thù & thêm các yếu tố Thủy và Thổ vào tấn công cho tất cả đồng minh trong 3 lượt^Combo grupal de 8 ataque acuáticos. Agrega agua y tierra al ataque de los aliados durante 3 turnos^Combo de 8 golpes de água em todos os inimigos e adiciona os elementos água e terra ao ataque para todos os aliados por 3 turnos
MST_SKILLS_20514_DESCRIPTION^13 combo powerful Water attack on all enemies & adds Water and Earth elements to attack for all allies for 3 turns^13 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทุกตัว และ เพิ่มธาตุ น้ำ กับ ดิน ให้กับการโจมตี สำหรับพันธมิตรทุกคน นาน 3 เทิร์น^13 kombo serangan Air kuat pada semua musuh, menambah Air & Bumi ke serangan semua sekutu untuk 3 giliran^13 cú Thủy công mạnh mẽ lên mọi kẻ thù & thêm các yếu tố Thủy và Thổ vào tấn công cho tất cả đồng minh trong 3 lượt^Combo grupal de 13 poderosos ataque acuáticos. Agrega agua y tierra al ataque de los aliados durante 3 turnos^Combo de 13 golpes poderosos de água em todos os inimigos e adiciona os elementos água e terra ao ataque para todos os aliados por 3 turnos
MST_SKILLS_20533_DESCRIPTION^ 9 combo Water elemental attack on all enemies & chance of decreasing Atk and Def for one turn^ 9 คอมโบ โจมตีธาตุน้ำ ใส่ศัตรูทั้งหมด และ โอกาสลดค่า โจมตี กับ ป้องกัน เล็กน้อย นาน 1 เทิร์น^9 kombo serangan Air pada semua musuh & kans kecil mengurangi Serangan dan Pertahanan 1 giliran^ 9 cú Thủy công cơ bản lên mọi kẻ thù & một chút cơ hội giảm sức mạnh Tấn công và Phòng thủ trong một lượt^Combo grupal de 9 ataques acuáticos. Leve posibilidad de disminuir el ATQ y la DEF durante un turno^Combo de 9 golpes de Água em todos os inimigos e chance de diminui ATQ e DEF por um turno
MST_SKILLS_20534_DESCRIPTION^12 combo powerful Water attack on all enemies & chance of decreasing Atk and Def for one turn^12 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทั้งหมด และ โอกาสลดค่า โจมตี กับ ป้องกัน นาน 1 เทิร์น^12 kombo serangan Air pada semua musuh & kans mengurangi Serangan dan Pertahanan 1 giliran^12 cú Thủy công mạnh mẽ lên mọi kẻ thù & cơ hội giảm sức mạnh Tấn công và Phòng thủ trong một lượt^Combo grupal de 12 poderosos ataques acuáticos. Posibilidad de disminuir el ATQ y la DEF durante un turno^Combo de 12 golpes de Água em todos os inimigos e chance de diminuir ATQ e DEF por um turno
MST_SKILLS_20553_DESCRIPTION^Recovers HP for all allies & removes all status ailments and negates them for 3 turns^ฟื้นฟู HP สำหรับพันธมิตรทุกคน และ ลบสถานะผิดปกติทั้งหมด กับ ป้องกันสถานะ นาน 3 เทิร์น^Memulihkan HP untuk semua sekutu & menghilangkan dan mencegah semua penyakit untuk 3 giliran^Phục hồi Thể lực cho tất cả đồng minh & xóa bỏ mọi hiệu ứng trạng thái và hủy bỏ chúng trong 3 lượt^Recupera los PS de los aliados, elimina las aflicciones de los estados y los niega durante 3 turnos^Recupera HP de todos os aliados, remove e evita condições negativas por 3 turnos
MST_SKILLS_20554_DESCRIPTION^Recovers HP for all allies & removes all status ailments and negates them for 3 turns^ฟื้นฟู HP สำหรับพันธมิตรทุกคน และ ลบสถานะผิดปกติทั้งหมด กับ ป้องกันสถานะ นาน 3 เทิร์น^Memulihkan HP untuk semua sekutu & menghilangkan dan mencegah semua penyakit untuk 3 giliran^Phục hồi Thể lực cho tất cả đồng minh & xóa bỏ mọi hiệu ứng trạng thái và hủy bỏ chúng trong 3 lượt^Recupera los PS de los aliados, elimina las aflicciones de los estados y los niega durante 3 turnos^Recupera HP de todos os aliados, remove e evita condições negativas por 3 turnos
MST_SKILLS_20564_DESCRIPTION^12 combo powerful Water attack on all enemies & boosts Spark damage for 3 turns^12 คอมโบ โจมตีธาตุน้ำอย่างแรง ใส่ศัตรูทั้งหมด และ เพิ่มความเสียหายสปาร์ค นาน 3 เทิร์น^12 kombo serangan Air kuat pada semua musuh & menambah kerusakan Percikan untuk 3 giliran^12 cú Thủy công mạnh mẽ lên mọi kẻ thù & tăng thiệt hại Spark trong 3 lượt^Combo grupal de 12 poderosos ataques acuáticos. Aumenta el daño de los ataques de Chispas durante 3 turnos^Combo de 12 golpes de Água em todos os inimigos e reforço no dano da Fagulha por 3 rodadas
MST_SKILLS_20574_DESCRIPTION^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns^13 combo powerful Water attack on all enemies & boosts critical hit rate for all allies for 3 turns
MST_SKILLS_20604_DESCRIPTION^23 combo powerful Water attack on all enemies & boosts BC drop rate for 3 turns^23 คอมโบ โจมตีด้วยธาตุน้ำอันรุนแรงใส่ศัตรูทั้งหมด และเพิ่มอัตราการดรอป BC 3 เทิร์น^23 kombo serangan Air kuat ke semua musuh & menambah perolehan BC 3 giliran^23 cú Thủy công mạnh như vũ bão lên mọi kẻ thù & tăng mức rơi Tinh thể cuộc chiến trong 3 lượt^Combo grupal de 23 poderosos ataques acuáticos. Aumenta la posibilidad de conseguir CB durante 3 turnos^Combo poderoso de 23 golpes de Água em todos os inimigos e aumento no BC obtido por 3 turnos
MST_SKILLS_20614_DESCRIPTION^12 combo powerful Water attack on all enemies & boosts BB gauge^12 คอมโบ โจมตีด้วยธาตุน้ำอันรุนแรงใส่ศัตรูทั้งหมด และเร่ง BB เกจ^12 kombo serangan Air kuat ke semua musuh & menambah meteran BB^12 cú Thủy công mạnh mẽ lên mọi kẻ thù & tăng vạch BB^Combo grupal de 12 poderosos ataques acuáticos. Aumenta el indicador BB^Combo poderoso de 12 golpes de Água em todos os inimigos e reforço na barra BB
MST_SKILLS_20624_DESCRIPTION^15 combo powerful Water attack on all foes & probable infliction of random status ailment when attacked for 3 turns^15 คอมโบ โจมตีศัตรูทั้งหมดด้วยธาตุน้ำ มีโอกาสติดสถานะผิดปกติแบบสุ่มเมื่อถูกโจมตี 3 เทิร์น^15 kombo serangan Air kuat ke semua musuh, kans memberikan status penyakit acak saat diserang untuk 3 giliran^15 combo powerful Water attack on all foes & probable infliction of random status ailment when attacked for 3 turns^Combo de 15 poderosos ataques acuáticos. Puede infligir una aflicción de estado aleatoria al recibir un ataque durante 3 turnos^Combo de 15 golpes de Água em todos os inimigos e provável enfermidade aleatória quando atacado por 3 rodadas
MST_SKILLS_20634_DESCRIPTION^8 combo powerful Water attack on all foes, adds Fire, Water elements to attack for 3 turns & slightly reduces Fire, Earth elemental damage for 2 turns^8 คอมโบ โจมตีด้วยธาตุน้ำอย่างรุนแรงใส่ศัตรูทั้งหมด เพิ่มการโจมตีด้วยธาตุไฟและน้ำ 3 เทิร์น, ลดดาเมจธาตุไฟและธาตุดินเล็กน้อย 2 เทิร์น^8 kombo serangan Air kuat ke semua musuh, menambahkan elemen Api, Air ke serangan untuk 3 giliran & agak mengurangi kerusakan elemen Api, Bumi untuk 2 giliran^8 combo powerful Water attack on all foes, adds Fire, Water elements to attack for 3 turns & slightly reduces Fire, Earth elemental damage for 2 turns^Combo grupal de 8 poderosos ataques acuáticos, agrega fuego y agua al ataque por 3 turnos y reduce levemente el daño ígneo y térreo por 2 turnos^Combo poderoso de 8 golpes de Água em todos os inimigos, adiciona Fogo e Água ao ataque por 3 rodadas e reduz dano de Fogo e Terra por 2 rodadas
MST_SKILLS_20644_DESCRIPTION^8 combo powerful Water attack on all foes, additional attack at turn's end for 3 turns, gradually recovers and boosts max HP^8 คอมโบ โจมตีด้วยธาตุน้ำใส่ศัตรูทั้งหมด, เพิ่มการโจมตีเมื่อจบเทิร์น 3 เทิร์น, ฟื้น HP และเพิ่ม HP สูงสุดอย่างมาก^8 kombo serangan Air kuat ke semua musuh, tambahan serangan di akhir giliran untuk 3 giliran, perlahan memulihkan dan meningkatkan maks HP^8 combo powerful Water attack on all foes, additional attack at turn's end for 3 turns, gradually recovers and boosts max HP^Combo grupal de 8 poderosos ataques acuáticos, ATQ adicional al final del turno por 3 turnos y recupera gradualmente y aumenta los PS máx^Combo poderoso de 8 golpes de Água em todos os inimigos, ataque adicional ao final de 3 rodadas, recuperação e reforço gradual no HP máx.
MST_SKILLS_30011_DESCRIPTION^4 combo Earth elemental attack on all enemies^4 คอมโบ โจมตีด้วยธาตุดิน โจมตีใส่ศัตรูทุกตัว^4 kombo serangan berelemen Bumi pada semua Musuh^thưởng 4 điểm cho tấn công thổ vào toàn bộ kẻ địch & làm yếu dần^Combo grupal de 4 ataques de tierra.^Combo de 4 golpes com elemento Terra em todos os inimigos
MST_SKILLS_30030_DESCRIPTION^Earth elemental attack on single Enemy^โจมตีด้วยธาตุดิน โจมตีศัตรูเป้าหมาย^Serangan berelemen Bumi pada satu Musuh^tấn công thổ vào 1 kẻ địch ^Ataque individual de tierra.^Ataque com elemento Terra em um inimigo
MST_SKILLS_30031_DESCRIPTION^2 combo Earth elemental power attack on single Enemy^2 คอมโบ โจมตีด้วยพลังธาตุดินโจมตีศัตรูเป้าหมาย^2 kombo serangan kuat berelemen Bumi pada semua Musuh^thưởng 1 điểm cho tấn công thổ vào 1 kẻ địch ^Combo individual de 2 ataques fuertes de tierra.^Combo poderoso de 2 golpes com elemento Terra em um inimigo
MST_SKILLS_30092_DESCRIPTION^Boost to all allies' DEF and REC for 3 turns^เพิ่มค่าป้องกันและฟื้นฟูให้ทุกคนในทีมนาน 3 เทิร์น^Peningkatan TAHAN dan SERANG semua sekutu untuk 3 giliran^Thúc đẩy toàn bộ các Def và Rec của đồng minh trong 3 lượt ^Aumenta la defensa y la recuperación de tus aliados durante 3 turnos.^Reforço na DEF e cura dos Aliados por 3 turnos
MST_SKILLS_30093_DESCRIPTION^Boost to all allies' DEF and REC for 3 turns^เพิ่มค่าป้องกันและฟื้นฟูให้ทุกคนในทีมนาน 3 เทิร์น^Peningkatan TAHAN dan SERANG semua sekutu untuk 3 giliran^Thúc đẩy toàn bộ các Def và Rec của đồng minh trong 3 lượt ^Aumenta la defensa y la recuperación de tus aliados durante 3 turnos.^Reforço na DEF e cura dos Aliados por 3 turnos
MST_SKILLS_30094_DESCRIPTION^Boosts all allies' Def and Rec for 3 turns^เพิ่มค่า ป้องกัน และ ฟื้นฟู ให้กับทุกคนในทีม นาน 3 เทิร์น^Meningkatan Pertahanan dan Pemulihan semua sekutu untuk 3 giliran^Tăng cường toàn bộ Phòng thủ và Khôi phục của đồng minh trong 3 lượt^Aumenta la defensa y la resistencia de los aliados durante 3 turnos.^Reforço na DEF e REC dos Aliados por 3 turnos
MST_SKILLS_30102_DESCRIPTION^6 combo Earth elemental power attack on single Enemy & boost to HC droprate^6 คอมโบโจมตีธาตุดินอย่างรุนแรงใส่ศัตรูเป้าหมายและเพิ่มอัตราดรอปของฮาร์ทคริสตัล^6 kombo serangan Bumi kuat pada satu musuh & boost bagi frekuensi perolehan HC^Thưởng 6 điểm cho tấn công thổ vào 1 kẻ địch & thúc đẩy đến mức rơi HC ^Combo individual de 6 ataques fuertes de tierra. Otorga más CC al atacar.^Combo poderoso de 6 golpes com elemento Terra em um inimigo e aumento na chance de obter CC
MST_SKILLS_30103_DESCRIPTION^8 combo Earth elemental power attack on single Enemy & boost to HC droprate^8 คอมโบโจมตีธาตุดินอย่างรุนแรงใส่ศัตรูเป้าหมายและเพิ่มอัตราดรอปของฮาร์ทคริสตัล^8 kombo serangan Bumi kuat pada satu musuh & boost bagi frekuensi perolehan HC^Thưởng 8 điểm cho tấn công thổ vào 1 kẻ địch & thúc đẩy đến mức rơi HC ^Combo individual de 8 ataques fuertes de tierra. Otorga más CC al atacar.^Combo poderoso de 8 golpes com elemento Terra em um inimigo e aumento na chance de obter CC
MST_SKILLS_30104_DESCRIPTION^10 combo powerful Earth attack on single enemy & boost to HC drop rate^10 คอมโบโจมตีธาตุดินอย่างรุนแรงใส่ศัตรูเป้าหมายและเพิ่มอัตราดรอปของฮาร์ทคริสตัล^10 kombo serangan Bumi kuat pada satu musuh & boost bagi frekuensi perolehan HC^10 cú Thổ công mạnh như vũ bão vào 1 kẻ địch & tăng mức giảm HC^Combo individual de 10 poderosos ataques térreos. Aumenta la posibilidad de conseguir CB y CS.^Combo de 10 golpes de Terra em um inimigo e aumento na taxa de queda de HC
MST_SKILLS_30112_DESCRIPTION^Recovery of all allies' HP & reverses all irregular conditions^ฟื้นฟู HP สำหรับเพื่อนทุกคน และกลับผลทุกสถานะที่ผิดปกติ^Pemulihan HP semua Sekutu & mengembalikan semua kondisi aneh^Phục hồi lại HP & tiêu diệt mọi trạng thái đau đớn của tất cả đồng minh ^Recupera algunos PS e invierte las aflicciones de tus aliados.^Recuperação do HP de todos os Aliados e remoção de efeitos negativos
MST_SKILLS_30113_DESCRIPTION^Large recovery of all allies' HP & reverses all irregular conditions^ฟื้นฟู HP จำนวนมากสำหรับเพื่อนทุกคน และกลับผลทุกสถานะที่ผิดปกติ^Pemulihan besar HP semua Sekutu & mengembalikan semua kondisi aneh^Phục hồi lại HP & tiêu diệt mọi trạng thái đau đớn của tất cả đồng minh ^Recupera bastantes PS e invierte las aflicciones de tus aliados.^Grande recuperação do HP de todos os Aliados e remoção de efeitos negativos
MST_SKILLS_30114_DESCRIPTION^Large recovery of all allies' HP & reverses all irregular conditions^ฟื้นฟู HP จำนวนมากสำหรับเพื่อนทุกคน และกลับผลทุกสถานะที่ผิดปกติ^Pemulihan besar HP semua Sekutu & mengembalikan semua kondisi aneh^Phục hồi lại HP & tiêu diệt mọi trạng thái đau đớn của tất cả đồng minh ^Recupera bastantes PS e invierte las aflicciones de tus aliados.^Grande recuperação do HP de todos os Aliados e remoção de efeitos negativos
MST_SKILLS_30122_DESCRIPTION^10 combo Earth elemental random attack on all enemies^10 คอมโบ โจมตีด้วยธาตุดินแบบสุ่ม โจมตีใส่ศัตรูทุกตัว^10 kombo serangan acak berelemen Bumi pada semua Musuh^Thưởng 10 điểm cho ngẫu nhiên tấn công thổ vào toàn bộ kẻ địch ^Combo grupal de 10 ataques de tierra aleatorios.^Combo aleatório poderoso de 10 golpes com elemento Terra em todos os inimigos
MST_SKILLS_30123_DESCRIPTION^15 combo Earth elemental random power attack on all enemies^15 คอมโบ โจมตีด้วยพลังธาตุดินแบบสุ่ม โจมตีใส่ศัตรูทุกตัว^15 kombo serangan kuat, acak berelemen Bumi pada semua Musuh^Thưởng 15 điểm cho ngẫu nhiên tấn công thổ vào toàn bộ kẻ địch ^Combo grupal de 15 ataques fuertes de tierra aleatorios.^Combo aleatório poderoso de 15 golpes com elemento Terra em todos os inimigos
MST_SKILLS_30124_DESCRIPTION^20 combo Earth elemental random power attack on all enemies^20 คอมโบ โจมตีด้วยพลังธาตุดินแบบสุ่ม โจมตีใส่ศัตรูทุกตัว^20 kombo serangan kuat, acak berelemen Bumi pada semua Musuh^Thưởng 20 điểm cho ngẫu nhiên tấn công thổ vào toàn bộ kẻ địch ^Combo grupal de 20 ataques fuertes de tierra aleatorios.^Combo aleatório poderoso de 20 golpes com elemento Terra em todos os inimigos
MST_SKILLS_30152_DESCRIPTION^6 Combo Earth Elemental Attack on All enemies & Probable Weak Effect^6 คอมโบ โจมตีด้วยธาตุดิน ใส่ศัตรูทุกเป้าหมาย และมีโอกาสเกิดสถานะ อ่อนแอ^6 Kombo Serangan Berelemen Bumi pada Satu Musuh & Kemungkinan Efek Luka dan Lemah^Thường 6 điểm cho tấn công thổ vào toàn bộ kẻ địch và làm kẻ địch bị yếu ^Combo grupal de 6 ataques térreos. Puede causar Flaqueza.^Combo de 6 golpes de Terra em todos os inimigos
MST_SKILLS_30153_DESCRIPTION^7 Combo Earth Elemental Attack on All enemies & Probable Weak Effect^7 คอมโบ โจมตีด้วยธาตุดิน ใส่ศัตรูทุกเป้าหมาย และมีโอกาสเกิดสถานะ อ่อนแอ^7 Kombo Serangan Berelemen Bumi pada Satu Musuh & Kemungkinan Efek Luka dan Lemah^Thường 7 điểm cho tấn công thổ vào toàn bộ kẻ địch và làm kẻ địch bị yếu^Combo grupal de 7 ataques térreos. Puede causar Flaqueza.^Combo de 7 golpes de Terra em todos os inimigos e provável efeito de fraqueza
MST_SKILLS_30154_DESCRIPTION^10 Combo Earth Elemental Attack on All enemies & Probable Weak Effect^10 คอมโบ โจมตีด้วยธาตุดิน ใส่ศัตรูทุกเป้าหมาย และมีโอกาสเกิดสถานะ อ่อนแอ^10 kombo Serangan Berelemen Bumi pada Satu Musuh & Kemungkinan Efek Lemah^Thường10 điểm cho tấn công thổ vào toàn bộ kẻ địch và làm kẻ địch bị yếu^Combo grupal de 10 ataques térreos. Puede causar Flaqueza.^Combo de 10 golpes de Terra em todos os inimigos e provável efeito de fraqueza
